T_feed_K,P_feed_Pa,xF_benzene,N_stages,feed_stage,reflux_ratio,bottoms_flow_mols,xD_benzene,xB_toluene,QC_kW,QR_kW
379.2,101325.0,0.6553,15,8,2.205,65.9,0.979177,0.512291,3.3274,0.0167
379.5,101325.0,0.6391,12,7,2.093,42.6,0.971807,0.809193,5.4135,2.091
367.7,101325.0,0.4249,17,6,2.988,31.9,0.623824,0.99976,8.7656,8.6777
354.1,101325.0,0.3536,17,7,1.507,52.5,0.73867,0.994793,3.7838,4.0823
381.8,101325.0,0.5182,14,8,1.703,55.6,0.833397,0.733505,3.7562,0.3847
358.7,101325.0,0.3986,18,7,2.106,69.0,0.966962,0.856748,2.9389,3.1343
353.6,101325.0,0.7492,15,9,2.118,57.6,0.997064,0.433255,4.0096,4.0894
378.2,101325.0,0.6704,20,13,2.39,68.0,0.98604,0.478137,3.2979,0.0351
359.2,101325.0,0.3868,13,6,3.732,52.2,0.800567,0.992088,7.1182,7.323
376.0,101325.0,0.3658,19,9,3.558,44.2,0.655361,0.999753,8.176,4.8988
384.4,101325.0,0.2874,11,5,1.606,54.9,0.500051,0.887292,3.8458,0.4469
371.9,101325.0,0.5254,14,4,3.9,69.3,0.990391,0.68059,4.569,1.3183
375.8,101325.0,0.5345,18,7,3.523,53.0,0.992315,0.871487,6.454,3.1842
370.6,101325.0,0.7312,14,6,2.469,51.2,0.994587,0.51984,5.1371,1.9
357.1,101325.0,0.5377,15,7,2.94,48.0,0.994239,0.956945,6.2176,6.3897
375.7,101325.0,0.7417,16,4,2.051,60.0,0.989468,0.423478,3.7074,0.408
350.6,101325.0,0.4614,13,5,3.861,63.6,0.995543,0.844305,5.3682,5.6584
379.6,101325.0,0.4315,14,8,3.585,69.1,0.958966,0.804376,4.3315,1.0014
355.3,101325.0,0.6437,16,9,2.95,61.0,0.997366,0.582414,4.6719,4.7773
351.2,101325.0,0.7531,14,4,3.619,61.3,0.998968,0.402122,5.4193,5.5309
363.2,101325.0,0.7214,16,4,3.532,35.6,0.998592,0.780035,8.849,6.3825
375.4,101325.0,0.4014,16,5,3.437,67.8,0.927094,0.848271,4.3959,1.123
370.7,101325.0,0.2455,19,10,3.544,64.5,0.690434,0.999384,5.1612,5.2512
347.7,101325.0,0.5427,13,5,2.356,30.4,0.776357,0.99225,7.3792,7.6659
341.2,101325.0,0.2042,14,5,2.039,49.9,0.404619,0.997022,5.0236,5.5942
379.9,101325.0,0.5553,14,7,1.504,39.3,0.836677,0.879296,4.7545,1.4206
359.6,101325.0,0.6204,18,5,2.867,46.5,0.997331,0.813265,6.2743,6.3485
377.4,101325.0,0.6312,18,9,3.176,49.0,0.995064,0.747515,6.4622,3.1595
353.7,101325.0,0.4894,12,5,1.85,56.7,0.96025,0.870182,3.7719,4.0025
361.1,101325.0,0.5879,13,5,3.775,52.4,0.99775,0.784409,6.8925,6.9548
364.7,101325.0,0.7036,13,8,3.261,47.5,0.997407,0.621134,6.7842,3.8911
381.4,101325.0,0.5525,12,8,3.048,57.7,0.984324,0.764072,5.2075,1.8551
356.6,101325.0,0.4591,20,10,3.503,60.0,0.995887,0.898789,5.4643,5.6731
342.3,101325.0,0.4062,10,5,3.283,52.2,0.791798,0.946893,6.4519,6.8982
380.9,101325.0,0.3184,17,8,2.639,34.2,0.483658,0.999552,7.8474,4.4963
351.6,101325.0,0.4812,11,3,3.199,33.7,0.715883,0.980505,8.8754,9.1306
340.1,101325.0,0.5577,18,5,2.6,42.2,0.964163,0.998937,6.3549,6.773
354.2,101325.0,0.2889,11,4,2.217,63.7,0.707312,0.949535,3.7275,4.0528
352.3,101325.0,0.4483,19,6,2.539,60.2,0.989735,0.909634,4.2787,4.5608
351.0,101325.0,0.4848,12,3,2.49,60.2,0.985623,0.846321,4.2231,4.4954
353.6,101325.0,0.3718,19,7,3.347,45.0,0.675912,0.999891,7.6648,7.9538
347.0,101325.0,0.6953,14,8,3.411,46.4,0.998668,0.655142,7.1682,7.3802
342.7,101325.0,0.754,14,5,3.278,43.3,0.99898,0.566793,7.3537,7.5956
362.9,101325.0,0.3683,13,7,3.364,46.6,0.68469,0.994257,7.462,7.6063
346.8,101325.0,0.5463,14,5,3.052,55.6,0.99612,0.812907,5.4576,5.7586
347.4,101325.0,0.7684,15,9,2.299,68.5,0.997634,0.337014,3.1514,3.3089
370.1,101325.0,0.6998,11,6,3.74,37.0,0.995872,0.804363,9.0592,5.848
357.2,101325.0,0.7797,12,4,2.707,39.6,0.998485,0.554003,6.7887,6.8111
359.7,101325.0,0.3225,11,4,2.125,69.1,0.832047,0.905358,3.0229,3.2419
373.6,101325.0,0.5311,14,8,2.054,67.9,0.917943,0.651781,3.0216,0.2552
356.7,101325.0,0.3988,11,5,2.392,57.6,0.855269,0.937209,4.4843,4.7177
382.8,101325.0,0.7338,13,8,3.639,41.9,0.998303,0.632968,8.1723,4.8037
369.7,101325.0,0.3461,19,8,2.283,61.6,0.89216,0.994283,3.9047,3.9722
361.6,101325.0,0.5109,17,5,1.956,57.6,0.984487,0.837708,3.8115,3.907
368.3,101325.0,0.2033,11,3,2.637,64.9,0.530652,0.973741,4.1643,4.3041
355.1,101325.0,0.6955,13,5,3.722,38.3,0.998644,0.792883,8.8333,8.9388
364.4,101325.0,0.6547,11,5,1.857,67.5,0.982732,0.503241,2.8248,0.8203
364.5,101325.0,0.6603,12,6,1.79,59.3,0.981671,0.560269,3.4553,1.3203
356.1,101325.0,0.7687,19,9,2.173,49.2,0.997684,0.46773,4.8881,4.9261
348.7,101325.0,0.5024,10,4,2.71,40.8,0.806488,0.938824,6.9051,7.199
380.9,101325.0,0.5533,18,10,3.152,32.5,0.819535,0.999646,8.7922,5.4569
375.2,101325.0,0.3601,17,10,2.513,37.9,0.579329,0.99911,7.0787,4.0602
373.9,101325.0,0.5546,20,8,1.849,45.7,0.903483,0.859939,4.7814,1.5238
374.5,101325.0,0.7409,10,3,2.65,57.9,0.99504,0.443889,4.6626,1.378
344.9,101325.0,0.5778,15,9,1.734,69.1,0.98621,0.604832,2.5682,2.8568
366.9,101325.0,0.2931,15,5,3.911,58.3,0.699723,0.997742,6.5438,6.6696
346.6,101325.0,0.3176,15,9,3.64,68.5,0.967228,0.981176,4.461,4.9146
367.9,101325.0,0.4927,19,12,3.857,68.5,0.995038,0.738301,4.6423,3.4432
372.6,101325.0,0.4766,18,10,2.682,53.0,0.936113,0.930898,5.3151,2.0891
382.5,101325.0,0.5433,14,9,2.779,37.7,0.865917,0.989826,7.3269,3.9787
352.5,101325.0,0.562,14,6,2.672,39.5,0.923883,0.992254,6.8396,7.065
371.5,101325.0,0.7836,14,8,3.061,37.1,0.998352,0.580493,7.745,4.5057
361.2,101325.0,0.6876,18,9,2.824,43.6,0.997727,0.713571,6.5403,5.7246
374.7,101325.0,0.2371,13,8,3.421,51.1,0.480775,0.996083,7.087,6.7104
362.5,101325.0,0.4005,13,4,3.96,43.2,0.701779,0.995624,8.9997,9.1335
383.2,101325.0,0.2113,13,4,3.687,48.8,0.40881,0.995923,7.9153,4.5482
341.3,101325.0,0.7538,12,4,1.609,50.2,0.994721,0.485201,3.9426,4.1995
361.1,101325.0,0.28,11,5,3.251,65.1,0.737405,0.965212,4.715,4.9398
383.9,101325.0,0.7689,12,4,3.222,60.4,0.997524,0.380993,5.0703,1.6787
362.2,101325.0,0.7661,17,8,2.937,47.9,0.997891,0.486015,6.2199,3.4674
351.7,101325.0,0.5648,14,7,3.809,62.3,0.997676,0.697149,5.4979,5.7021
352.0,101325.0,0.7911,12,5,3.951,49.5,0.999313,0.421319,7.5794,7.6665
365.0,101325.0,0.4205,17,7,3.745,68.9,0.994679,0.838666,4.478,4.5616
340.8,101325.0,0.3563,20,12,3.943,68.9,0.994267,0.931705,4.6652,5.1764
375.4,101325.0,0.3513,12,6,2.153,54.2,0.683776,0.929648,4.6246,1.6327
359.3,101325.0,0.6239,13,8,3.393,35.7,0.963321,0.987377,8.6283,8.7229
365.0,101325.0,0.6119,11,6,2.583,58.2,0.991904,0.661022,4.5474,2.9274
378.8,101325.0,0.6467,13,6,2.518,57.0,0.987973,0.61075,4.597,1.2652
372.3,101325.0,0.6091,19,10,3.443,41.8,0.99632,0.930058,7.8439,4.623
365.5,101325.0,0.4501,18,8,3.104,40.8,0.760132,0.999748,7.6949,7.7604
358.7,101325.0,0.6314,15,9,3.383,33.9,0.95386,0.997283,8.8667,8.9663
341.7,101325.0,0.7848,13,8,3.8,56.6,0.999252,0.379638,6.3152,6.5491
382.1,101325.0,0.2119,14,8,2.312,59.2,0.451113,0.952963,4.4416,1.0873
354.8,101325.0,0.7782,13,5,2.017,41.5,0.997423,0.530825,5.3525,5.4092
347.5,101325.0,0.4227,16,8,2.983,47.6,0.805269,0.998443,6.563,6.93
383.4,101325.0,0.303,19,9,2.107,50.9,0.588096,0.972014,4.945,1.5727
355.1,101325.0,0.5598,11,4,2.385,33.8,0.826856,0.963248,7.0213,7.1914
358.0,101325.0,0.2291,18,8,2.647,49.3,0.45165,0.999769,6.0774,6.367
360.9,101325.0,0.4657,11,5,3.17,31.0,0.667297,0.983015,9.235,9.3494
348.8,101325.0,0.6428,18,8,2.481,63.8,0.996127,0.557677,3.8226,4.0224
340.3,101325.0,0.6698,19,9,3.993,54.7,0.998855,0.602708,6.8573,7.1725
355.6,101325.0,0.6471,17,10,2.587,35.3,0.995269,0.99092,7.0415,7.185
361.7,101325.0,0.4463,16,8,3.133,63.2,0.993359,0.872227,4.6166,4.7468
377.0,101325.0,0.2427,15,8,3.458,32.9,0.361477,0.999548,9.9002,7.9552
344.3,101325.0,0.4697,12,7,1.844,45.8,0.835049,0.962653,4.8231,5.2086
379.6,101325.0,0.3662,19,5,2.978,38.4,0.594354,0.999795,7.9373,4.6078
346.4,101325.0,0.7974,10,5,2.386,39.1,0.996933,0.513382,6.2543,6.4229
359.9,101325.0,0.5102,11,6,1.786,66.4,0.971405,0.723179,2.8546,2.9594
369.2,101325.0,0.402,19,11,2.577,46.0,0.744164,0.999668,6.1325,5.7061
350.0,101325.0,0.7176,17,8,1.88,38.2,0.995968,0.732744,5.3994,5.564
340.5,101325.0,0.3012,17,5,2.905,40.8,0.508611,0.999749,7.5581,8.0781
360.1,101325.0,0.3399,17,5,2.09,46.9,0.639187,0.998949,5.2856,5.4874
350.8,101325.0,0.5225,12,5,1.764,39.4,0.839932,0.965728,5.2366,5.4947
354.3,101325.0,0.338,20,11,2.897,51.4,0.695322,0.999855,6.0556,6.3568
368.7,101325.0,0.7675,18,10,1.817,58.1,0.988656,0.391991,3.5863,0.3669
374.4,101325.0,0.6445,10,5,2.383,67.4,0.982373,0.518921,3.3554,0.0668
343.2,101325.0,0.5876,18,12,3.444,51.4,0.997914,0.800354,6.5492,6.8815
354.8,101325.0,0.3999,14,9,1.687,37.2,0.633791,0.994947,5.4396,5.6864
357.5,101325.0,0.3297,20,8,2.69,55.3,0.737201,0.999687,5.2421,5.502
381.9,101325.0,0.439,17,7,3.805,43.4,0.774988,0.999173,8.5937,5.2496
370.1,101325.0,0.3629,16,5,2.34,48.5,0.702478,0.997681,5.4943,5.2448
344.9,101325.0,0.3759,15,8,1.552,30.6,0.540924,0.998369,5.7712,6.1749
348.4,101325.0,0.6031,11,6,1.725,46.2,0.971389,0.825788,4.4707,4.7197
360.8,101325.0,0.6945,14,8,1.645,32.6,0.988033,0.912308,5.4174,4.7489
365.9,101325.0,0.7763,19,5,1.594,58.6,0.984448,0.370753,3.2659,0.0773
356.3,101325.0,0.2511,13,7,2.083,47.6,0.473612,0.99385,5.2994,5.6026
380.3,101325.0,0.3882,19,9,2.436,31.4,0.565813,0.999832,7.6599,4.3146
345.1,101325.0,0.525,18,8,3.587,58.9,0.997229,0.804492,5.7176,6.0532
364.8,101325.0,0.3101,12,7,3.985,36.8,0.488064,0.995534,10.3209,10.4488
342.2,101325.0,0.5801,11,4,1.619,36.2,0.869434,0.929828,5.1968,5.5495
375.1,101325.0,0.7299,15,8,3.328,47.4,0.997792,0.56738,6.9034,3.6185
376.2,101325.0,0.6828,12,3,2.111,36.7,0.981732,0.832775,5.9922,2.7123
356.6,101325.0,0.3768,18,11,2.616,62.9,0.977058,0.977276,4.0861,4.3514
352.7,101325.0,0.7453,19,10,2.229,34.8,0.997768,0.727714,6.3843,6.4971
354.5,101325.0,0.2031,17,5,3.138,38.6,0.330709,0.999884,8.4251,8.7794
356.1,101325.0,0.3014,16,4,2.821,40.0,0.502,0.999499,7.5004,7.7758
377.0,101325.0,0.2424,12,4,3.184,57.4,0.548561,0.98482,5.8032,3.8805
368.6,101325.0,0.6838,16,9,2.128,53.1,0.986278,0.58336,4.4597,1.2457
342.3,101325.0,0.6898,19,9,2.415,31.4,0.997471,0.982474,7.1046,7.4187
350.0,101325.0,0.4369,12,6,1.536,32.6,0.639861,0.982717,5.5057,5.8028
349.9,101325.0,0.5564,11,4,2.105,32.7,0.807736,0.960874,6.5685,6.8158
355.0,101325.0,0.6233,14,5,3.284,46.3,0.997809,0.811072,6.9761,7.1181
375.1,101325.0,0.4992,20,6,3.16,48.8,0.970054,0.99474,6.497,3.2548
377.7,101325.0,0.6141,15,7,2.188,52.2,0.972777,0.714343,4.6456,1.3336
342.6,101325.0,0.4877,16,6,2.429,55.8,0.99094,0.910906,4.6028,5.0113
379.8,101325.0,0.2935,17,6,3.213,39.7,0.48646,0.999584,8.3236,4.9915
368.2,101325.0,0.364,12,5,2.558,36.3,0.566342,0.991073,7.3649,7.4121
362.9,101325.0,0.5831,11,4,1.82,68.6,0.985238,0.600968,2.6924,2.6309
382.3,101325.0,0.6964,16,9,3.348,51.1,0.997053,0.591308,6.4485,3.0791
358.0,101325.0,0.3899,11,5,3.829,50.2,0.760624,0.977868,7.616,7.8314
340.4,101325.0,0.3373,12,6,1.835,63.7,0.816259,0.935639,3.2302,3.7467
382.2,101325.0,0.3393,19,7,2.301,31.8,0.497427,0.999827,7.3685,3.9988
382.1,101325.0,0.4457,11,3,2.013,30.6,0.628242,0.9683,6.7452,3.3754
371.2,101325.0,0.6382,18,11,3.113,44.4,0.995572,0.809304,6.938,3.7143
374.5,101325.0,0.5628,20,8,2.538,67.8,0.96733,0.629323,3.477,0.1907
353.1,101325.0,0.252,20,7,3.059,58.0,0.599758,0.999823,5.5184,5.8842
383.5,101325.0,0.6024,18,6,3.247,67.1,0.990496,0.587888,4.2438,0.8503
354.1,101325.0,0.2664,11,4,1.511,39.0,0.424654,0.981125,5.0459,5.3678
380.5,101325.0,0.463,13,5,3.929,40.4,0.772299,0.993291,9.2867,5.9564
363.3,101325.0,0.6897,14,5,3.756,63.8,0.997901,0.485172,5.2207,3.1972
345.2,101325.0,0.635,19,7,3.92,45.1,0.998776,0.807823,8.1891,8.4699
377.6,101325.0,0.7852,11,7,2.55,49.9,0.9966,0.427047,5.3947,2.0794
384.6,101325.0,0.5167,19,7,1.676,30.0,0.737561,0.998637,5.953,2.5632
370.6,101325.0,0.5864,10,4,1.981,55.0,0.939745,0.702701,4.1171,0.8838
368.9,101325.0,0.3828,18,11,3.393,40.5,0.643259,0.999848,8.4157,8.4074
345.8,101325.0,0.2024,11,4,3.533,64.6,0.539129,0.982123,5.2299,5.7375
367.4,101325.0,0.7006,12,4,3.729,55.0,0.997647,0.542438,6.4534,3.2515
372.4,101325.0,0.3638,18,9,1.722,41.7,0.623126,0.998758,5.1224,3.7387
377.6,101325.0,0.5072,18,7,2.224,67.4,0.904948,0.685183,3.2476,0.075
372.9,101325.0,0.3474,18,11,2.169,68.6,0.843755,0.879795,3.1089,1.7379
343.7,101325.0,0.4693,18,5,3.906,62.8,0.9969,0.843217,5.5354,5.9257
371.3,101325.0,0.5409,19,11,2.742,53.6,0.978141,0.837609,5.2873,2.0645
367.4,101325.0,0.2908,15,9,1.583,30.5,0.417932,0.998893,5.917,6.0075
354.0,101325.0,0.4099,18,5,2.294,64.7,0.979426,0.900845,3.5399,3.8127
365.3,101325.0,0.3854,11,6,3.333,44.3,0.676464,0.980564,7.7367,7.8298
378.7,101325.0,0.7957,18,10,1.691,47.6,0.989871,0.418051,4.2833,0.9562
344.7,101325.0,0.4819,17,11,2.03,42.0,0.829806,0.998535,5.5037,5.8805
361.9,101325.0,0.6709,17,7,3.94,48.7,0.998697,0.674397,7.6834,6.7371
383.9,101325.0,0.332,15,9,2.4,37.5,0.529468,0.997112,6.9328,3.5465
371.6,101325.0,0.2076,18,12,3.82,51.2,0.425285,0.999881,7.7483,7.8257
360.0,101325.0,0.4681,11,3,3.202,44.0,0.813183,0.971094,7.3899,7.5348
354.5,101325.0,0.7448,12,7,1.712,30.8,0.991906,0.810354,5.6982,5.7906
361.8,101325.0,0.4086,16,5,3.112,32.6,0.606019,0.99956,8.9647,9.0928
349.9,101325.0,0.372,18,7,1.521,64.9,0.896373,0.911595,2.7386,3.0908
354.0,101325.0,0.388,11,4,2.038,36.7,0.599233,0.976332,6.2254,6.4861
345.6,101325.0,0.3382,18,7,1.76,42.5,0.587831,0.999535,5.1444,5.5691
348.5,101325.0,0.4825,14,9,3.361,63.5,0.995366,0.812297,4.8295,5.1358
369.6,101325.0,0.6817,19,12,2.471,62.3,0.990147,0.504952,3.9747,0.7436
367.8,101325.0,0.7714,19,9,3.642,48.2,0.998655,0.472828,7.2903,4.0855
355.4,101325.0,0.7529,17,7,1.742,62.0,0.995383,0.395718,3.1613,3.2116
352.4,101325.0,0.374,20,10,2.48,47.9,0.717699,0.999833,5.7787,6.0899
354.7,101325.0,0.6787,17,11,2.908,32.3,0.997313,0.98897,8.0238,8.1642
380.1,101325.0,0.3477,11,4,2.307,60.9,0.694028,0.874655,4.135,0.7957
384.4,101325.0,0.3077,13,4,2.816,46.1,0.561744,0.989326,6.6871,3.301
364.7,101325.0,0.3233,12,8,3.034,33.5,0.483348,0.994406,8.792,8.9121
378.7,101325.0,0.6672,13,8,2.071,58.3,0.979093,0.555886,3.8989,0.5652
373.7,101325.0,0.4802,12,4,3.571,35.6,0.739336,0.988572,9.3527,6.098
371.8,101325.0,0.4733,14,8,3.421,64.8,0.982265,0.803175,4.7348,1.8965
352.2,101325.0,0.5093,20,9,3.976,46.6,0.953703,0.999876,8.1325,8.3967
366.9,101325.0,0.6433,19,11,2.811,50.6,0.993843,0.698928,5.7138,2.7334
361.5,101325.0,0.596,18,12,1.737,57.6,0.987737,0.692361,3.5267,3.568
351.7,101325.0,0.244,17,9,3.128,43.1,0.428672,0.999801,7.7352,8.1133
366.2,101325.0,0.6726,14,7,2.213,40.3,0.989111,0.796274,5.8276,2.7391
359.8,101325.0,0.5401,19,8,3.468,59.3,0.99706,0.773566,5.5153,5.617
376.0,101325.0,0.6621,15,8,3.1,30.7,0.953515,0.995656,8.6963,5.4324
383.1,101325.0,0.5258,13,5,2.108,52.5,0.902804,0.815301,4.5635,1.1902
355.8,101325.0,0.759,15,4,2.442,46.6,0.998126,0.51502,5.5733,5.6219
374.8,101325.0,0.3345,10,5,2.365,40.3,0.534419,0.961657,6.5506,4.2881
355.2,101325.0,0.5901,11,4,2.297,58.9,0.991609,0.690069,4.1146,4.254
368.9,101325.0,0.7216,18,11,3.847,49.6,0.99836,0.559623,7.407,4.191
361.0,101325.0,0.6061,19,8,3.094,60.5,0.997134,0.649202,4.9045,4.9453
367.3,101325.0,0.4017,16,5,3.263,67.1,0.991302,0.887386,4.259,4.3236
373.7,101325.0,0.4741,16,4,3.588,67.4,0.9793,0.770256,4.5535,1.2917
377.4,101325.0,0.3221,17,4,2.604,33.3,0.482699,0.999579,7.8789,4.5711
378.9,101325.0,0.6554,18,5,2.327,47.5,0.987566,0.711729,5.3083,1.9851
341.9,101325.0,0.2533,15,7,2.41,42.1,0.43672,0.998957,6.4977,7.0237
371.4,101325.0,0.4216,17,8,3.934,33.3,0.631986,0.999801,10.6111,8.8052
372.0,101325.0,0.2785,13,7,2.077,35.3,0.428397,0.99624,6.5563,6.58
353.3,101325.0,0.775,11,5,3.728,44.2,0.998956,0.507731,7.9982,8.0767
376.8,101325.0,0.4363,17,8,2.401,54.9,0.848091,0.901984,4.7886,1.5007
360.2,101325.0,0.797,15,8,1.705,58.0,0.993161,0.345048,3.4486,1.155
355.1,101325.0,0.3451,20,12,2.0,42.0,0.59492,0.999889,5.6357,5.9087
345.3,101325.0,0.2604,13,6,3.771,38.4,0.421505,0.998039,9.6841,10.1503
355.0,101325.0,0.4542,16,5,1.773,55.8,0.959511,0.946078,3.7468,3.9885
362.3,101325.0,0.3923,19,9,3.824,51.2,0.803703,0.999815,7.4046,7.5588
350.2,101325.0,0.5478,19,9,2.089,64.6,0.99004,0.694542,3.3215,3.555
352.4,101325.0,0.7783,15,8,2.725,35.8,0.998783,0.617091,7.2504,7.3465
382.8,101325.0,0.2151,12,5,3.677,39.8,0.354517,0.995776,9.3227,5.9552
373.1,101325.0,0.3797,13,6,2.714,37.5,0.603869,0.993914,7.5103,5.4784
380.4,101325.0,0.6597,15,9,2.819,68.1,0.99059,0.495298,3.7,0.3415
354.8,101325.0,0.7228,19,10,3.637,45.2,0.999017,0.612083,7.7036,7.7871
358.5,101325.0,0.3359,15,7,3.425,56.8,0.773241,0.996723,6.0421,6.2853
378.3,101325.0,0.7407,11,6,3.644,53.5,0.997941,0.482883,6.5482,3.2226
364.6,101325.0,0.7659,11,7,2.91,47.5,0.997299,0.489857,6.2255,3.0563
342.1,101325.0,0.7608,13,5,3.746,36.0,0.99918,0.66299,9.2081,9.4615
343.3,101325.0,0.782,16,9,1.884,55.0,0.997057,0.393956,3.9361,4.1492
377.0,101325.0,0.5127,16,6,3.849,45.7,0.94125,0.99644,8.0787,4.8097
345.4,101325.0,0.656,11,6,3.966,59.3,0.998223,0.578881,6.1285,6.3743
380.0,101325.0,0.6367,19,10,1.957,66.4,0.968363,0.531129,3.0317,0.3225
345.2,101325.0,0.4048,15,6,1.762,35.1,0.622552,0.997822,5.7865,6.1768
370.9,101325.0,0.403,11,5,3.624,43.5,0.698169,0.980379,8.35,7.0948
340.3,101325.0,0.2394,14,6,2.012,36.8,0.377818,0.998317,6.2932,6.8486
350.7,101325.0,0.2757,14,4,3.502,64.3,0.758726,0.992479,5.0914,5.492
384.2,101325.0,0.6819,14,6,3.736,62.1,0.996853,0.510317,5.4442,2.0449
340.2,101325.0,0.4857,11,3,2.614,48.1,0.888943,0.949394,5.813,6.2543
376.3,101325.0,0.3665,17,6,3.351,65.2,0.872716,0.903696,4.7065,1.43
367.5,101325.0,0.3521,11,5,2.461,41.1,0.583641,0.979719,6.6113,6.678
351.9,101325.0,0.4344,11,3,2.803,53.4,0.875943,0.95091,5.5054,5.7981
381.5,101325.0,0.6442,15,9,1.905,68.0,0.971372,0.509764,2.8348,0.5379
341.4,101325.0,0.4921,13,5,3.103,62.5,0.994377,0.809263,4.6692,5.0766
368.5,101325.0,0.6562,18,5,3.185,59.8,0.994875,0.57147,5.1049,1.8897
376.1,101325.0,0.4436,10,6,3.653,33.0,0.646819,0.968995,10.0328,6.7393
369.0,101325.0,0.7127,11,5,2.239,56.0,0.990579,0.505632,4.3284,1.1067
380.0,101325.0,0.5813,19,6,1.549,66.0,0.911432,0.588768,2.6746,0.6817
368.0,101325.0,0.3666,14,6,2.879,68.3,0.976717,0.916588,3.7456,3.8203
364.9,101325.0,0.4478,13,5,3.971,55.2,0.97366,0.978924,6.788,6.8857
347.8,101325.0,0.3539,13,6,1.724,30.7,0.508443,0.994955,6.1719,6.5419
367.9,101325.0,0.6583,15,8,1.833,60.8,0.965842,0.539984,3.3904,0.1786
359.2,101325.0,0.5391,12,5,2.288,45.6,0.948778,0.949612,5.4798,5.6124
354.3,101325.0,0.4431,18,5,2.143,59.8,0.981042,0.918553,3.8452,4.1001
356.8,101325.0,0.5731,12,6,3.166,46.5,0.991958,0.908867,6.7672,6.9183
346.3,101325.0,0.5486,10,6,1.648,46.1,0.891984,0.852881,4.4208,4.7242
353.8,101325.0,0.2596,18,10,3.482,59.9,0.646621,0.999489,5.7842,6.1378
380.9,101325.0,0.7248,16,9,1.561,42.2,0.971902,0.613649,4.5135,1.163
347.2,101325.0,0.7047,17,5,3.216,57.1,0.998462,0.516007,5.4839,5.6787
370.5,101325.0,0.3655,12,4,3.905,63.1,0.932362,0.965966,5.5631,5.1043
372.7,101325.0,0.6896,17,9,1.596,69.3,0.974518,0.436619,2.4288,0.8418
365.4,101325.0,0.3861,15,8,3.902,57.8,0.908901,0.995573,6.3871,6.5053
373.2,101325.0,0.7027,14,4,3.843,47.7,0.998175,0.621269,7.6802,4.4187
362.1,101325.0,0.4395,14,6,2.279,54.5,0.934744,0.973932,4.5835,4.7248
358.0,101325.0,0.5052,12,4,2.552,36.2,0.782717,0.983902,7.1521,7.3048
365.0,101325.0,0.2277,14,4,1.717,44.5,0.407661,0.996746,4.9742,5.1461
381.6,101325.0,0.2711,10,6,2.609,40.5,0.436351,0.971676,7.0672,3.7089
369.6,101325.0,0.486,12,4,3.82,55.1,0.986151,0.921606,6.5792,4.6992
352.3,101325.0,0.4394,13,8,2.122,32.7,0.649745,0.993511,6.7592,7.0218
370.0,101325.0,0.4634,13,6,2.866,33.4,0.69278,0.993985,8.2353,6.4821
383.0,101325.0,0.4308,17,6,1.581,45.5,0.704394,0.896912,4.4918,1.1142
358.7,101325.0,0.7827,10,4,2.987,62.5,0.998209,0.346606,4.5335,3.5373
383.1,101325.0,0.5095,19,7,3.382,66.6,0.980968,0.726942,4.4542,1.0738
379.7,101325.0,0.6153,11,4,3.596,47.2,0.992971,0.807202,7.3664,4.0427
355.7,101325.0,0.7741,11,5,2.9,65.3,0.998454,0.34512,4.1032,4.1394
368.3,101325.0,0.2258,10,3,1.976,43.9,0.3821,0.973936,5.5177,5.6322
349.2,101325.0,0.3928,17,9,3.306,68.3,0.992147,0.885373,4.1443,4.4977
359.8,101325.0,0.4952,10,5,2.596,52.7,0.924024,0.889674,5.2365,5.3701
383.3,101325.0,0.2242,13,8,2.172,42.9,0.385765,0.990842,5.9844,2.6107
376.9,101325.0,0.7226,18,8,3.778,60.0,0.99781,0.460873,5.7956,2.4827
366.6,101325.0,0.6302,11,6,3.058,38.9,0.976558,0.913773,7.5528,4.9299
384.3,101325.0,0.4967,18,10,3.012,69.9,0.959761,0.702703,3.6914,0.2913
342.0,101325.0,0.6648,11,7,1.781,66.5,0.991976,0.500018,2.8287,3.1133
341.2,101325.0,0.2656,14,8,3.948,39.1,0.435503,0.99903,9.9179,10.4454
370.8,101325.0,0.3229,15,8,2.597,35.5,0.5001,0.999055,7.5916,7.6148
350.9,101325.0,0.4853,18,11,3.682,37.2,0.772682,0.999848,9.2944,9.5679
359.7,101325.0,0.3408,10,6,3.487,64.8,0.843918,0.932494,4.9344,5.1496
367.8,101325.0,0.3484,20,10,3.785,68.1,0.992177,0.953137,4.6344,4.7303
374.4,101325.0,0.3605,19,9,2.053,49.6,0.707754,0.992353,4.9112,2.4476
377.3,101325.0,0.4114,16,8,2.593,44.7,0.73892,0.993784,6.3132,3.0233
360.6,101325.0,0.4418,14,7,1.753,31.5,0.643108,0.995964,6.0718,6.2031
367.8,101325.0,0.6992,13,7,2.396,32.2,0.989328,0.911629,6.9949,3.8192
359.8,101325.0,0.7955,16,10,3.463,41.3,0.999061,0.493822,7.9421,5.9172
383.1,101325.0,0.3561,13,4,2.019,34.7,0.53983,0.98965,6.4247,3.0452
372.6,101325.0,0.7898,12,3,3.85,34.4,0.998913,0.608977,9.6457,6.396
345.6,101325.0,0.2157,13,7,2.696,67.8,0.636664,0.984226,3.835,4.3435
368.6,101325.0,0.5088,19,7,2.331,48.9,0.975106,0.978519,5.1866,3.4521
345.0,101325.0,0.7929,13,4,2.117,38.0,0.997967,0.541682,5.8601,6.0518
